2022/03,0,Mier y Noriega
2022/04,0,Mier y Noriega
2022/05,0,Mier y Noriega
2022/06,0,Mier y Noriega
2022/07,0,Mier y Noriega
2022/08,0,Mier y Noriega
2022/09,0,Mier y Noriega
2022/10,0,Mier y Noriega
2022/11,0,Mier y Noriega
2022/12,0,Mier y Noriega
2023/01,0,Mier y Noriega
2023/02,0,Mier y Noriega
2022/01,2,Mina
2022/02,2,Mina
2022/03,1,Mina
2022/04,0,Mina
2022/05,1,Mina
2022/06,0,Mina
2022/07,0,Mina
2022/08,0,Mina
2022/09,2,Mina
2022/10,0,Mina
2022/11,0,Mina
2022/12,0,Mina
2023/01,2,Mina
2023/02,2,Mina
2022/01,9,Montemorelos
2022/02,8,Montemorelos
2022/03,10,Montemorelos
2022/04,10,Montemorelos
2022/05,10,Montemorelos
2022/06,10,Montemorelos
2022/07,20,Montemorelos
2022/08,11,Montemorelos
2022/09,7,Montemorelos
2022/10,13,Montemorelos
2022/11,16,Montemorelos
2022/12,8,Montemorelos
2023/01,16,Montemorelos
2023/02,16,Montemorelos
2022/01,86,Monterrey
2022/02,121,Monterrey
2022/03,133,Monterrey
2022/04,135,Monterrey
2022/05,135,Monterrey
2022/06,111,Monterrey
2022/07,82,Monterrey
2022/08,103,Monterrey
2022/09,91,Monterrey
2022/10,118,Monterrey
2022/11,141,Monterrey
2022/12,127,Monterrey
2023/01,142,Monterrey
2023/02,142,Monterrey
2022/01,1,Parás
2022/02,0,Parás
2022/03,1,Parás
2022/04,0,Parás
2022/05,0,Parás
2022/06,0,Parás
2022/07,0,Parás
2022/08,0,Parás
2022/09,0,Parás
2022/10,0,Parás
2022/11,0,Parás
2022/12,0,Parás
2023/01,1,Parás
2023/02,1,Parás
2022/01,11,Pesquería
2022/02,14,Pesquería
2022/03,24,Pesquería
2022/04,14,Pesquería
2022/05,10,Pesquería
2022/06,11,Pesquería
2022/07,10,Pesquería
2022/08,13,Pesquería
2022/09,8,Pesquería
2022/10,12,Pesquería
2022/11,16,Pesquería
2022/12,6,Pesquería
2023/01,18,Pesquería
2023/02,18,Pesquería
2022/01,0,Los Ramones
2022/02,0,Los Ramones
2022/03,0,Los Ramones
2022/04,0,Los Ramones
2022/05,0,Los Ramones
2022/06,0,Los Ramones
2022/07,0,Los Ramones
2022/08,1,Los Ramones
2022/09,1,Los Ramones
2022/10,0,Los Ramones
2022/11,0,Los Ramones
2022/12,1,Los Ramones
2023/01,1,Los Ramones
2023/02,1,Los Ramones
2022/01,0,Rayones
2022/02,0,Rayones
2022/03,0,Rayones
2022/04,0,Rayones
2022/05,0,Rayones
2022/06,0,Rayones
2022/07,0,Rayones
2022/08,0,Rayones
2022/09,0,Rayones
2022/10,0,Rayones
2022/11,0,Rayones
2022/12,0,Rayones
2023/01,0,Rayones
2023/02,0,Rayones
2022/01,2,Sabinas Hidalgo
2022/02,0,Sabinas Hidalgo
2022/03,0,Sabinas Hidalgo
2022/04,0,Sabinas Hidalgo
2022/05,0,Sabinas Hidalgo
2022/06,0,Sabinas Hidalgo
2022/07,0,Sabinas Hidalgo
2022/08,0,Sabinas Hidalgo
2022/09,0,Sabinas Hidalgo
2022/10,0,Sabinas Hidalgo
2022/11,4,Sabinas Hidalgo
2022/12,2,Sabinas Hidalgo
2023/01,2,Sabinas Hidalgo
2023/02,2,Sabinas Hidalgo
2022/01,2,Salinas Victoria
2022/02,5,Salinas Victoria
2022/03,11,Salinas Victoria
2022/04,16,Salinas Victoria
2022/05,9,Salinas Victoria
2022/06,13,Salinas Victoria
2022/07,15,Salinas Victoria
2022/08,10,Salinas Victoria
2022/09,11,Salinas Victoria
2022/10,12,Salinas Victoria
2022/11,21,Salinas Victoria
2022/12,30,Salinas Victoria
2023/01,37,Salinas Victoria
2023/02,40,Salinas Victoria
2022/01,11,San Nicolás de los Garza
